Cat1,Num1,Num2,Num3,Cat2,Num4,Num5,Num6,Num7,Num8,Num9,Num10,Num11,Num12,Num13,Num14,Num15,Num16,Num17,Num18,Num19,Target
2,-1.792760933324773,0.23298335849974983,-0.23090514607062862,2,0.03817380261265346,0.6358537235019212,0.904315876398978,0.4598650950437785,0.20072242291027587,0.4568817247797593,0.027644987165659995,0.0857834482386961,0.05153167332636188,0.4140304270887294,0.9108609133987062,0.3999788292455545,0.0814671544221256,0.7798867558356462,0.5775628117948655,0.4315428767677387,-12.683578992804023
2,2.30237828854235,1.6210929776731056,0.712683273479498,3,0.5067697443669656,0.9814931262413167,0.6921622539493851,0.5562650418039451,0.7236267628630089,0.6674928347439963,0.6071597335823373,0.8716641703628345,0.9787493419258276,0.17643738900218997,0.061645936478062935,0.021568127187900576,0.8519059522660426,0.21818396030919252,0.5999347915551914,0.949555395153221,246.0085717235996
2,-0.19240420779590675,-1.212515744488909,-0.08059851615012545,3,0.89795593614042,0.12913462737681003,0.9007551342365145,0.788472300382465,0.3588699932843997,0.5373510598803861,0.04241409494290682,0.16323918835027174,0.212313628801728,0.5829998105595068,0.10927827105717558,0.009592884613891406,0.5269876174720961,0.8782161203716421,0.6775552615114887,0.5024334644012811,-99.1653573379708
2,-1.2808951779426705,0.3098462773847513,1.548290693962678,2,0.9197299731224627,0.23626920528281714,0.5606612034359925,0.6067750847651798,0.8928377863363778,0.3155768088662213,0.08233997743872934,0.8053458115923167,0.6540967742624739,0.14087290095572724,0.4846380019249219,0.17149053106981615,0.21268259818576274,0.9382961459981923,0.5912146566929567,0.0998031741816976,25.01365771739389
1,0.9351915417928018,-1.3871805199607892,-0.08339327290337441,3,0.12963159272588043,0.9998972930711143,0.723044927232723,0.40064838914952006,0.8777375279338097,0.08313115025494822,0.8626939161071188,0.6046475589214426,0.5503640208403655,0.9661997257644662,0.15254096265192518,0.40272283619434124,0.9089208256693424,0.36227825725432883,0.5423348452755279,0.803528250945302,-66.67886394273064
2,-1.5951343988587234,-0.3977057560857359,0.0006286841107976548,4,0.11354036240855325,0.9423703308971885,0.6046707812210647,0.7136485814202843,0.568841301948414,0.07284592601682238,0.555706094712409,0.25255151119017827,0.02208932015429521,0.06833526906567489,0.31667630641711786,0.7792620708972506,0.855145125371251,0.1188114861182219,0.3750025920284118,0.12533716176676057,-82.4415213836922
1,-1.2336731524814668,0.7166843102595768,-0.19177684339106474,4,0.6834894396717264,0.19878871220882366,0.7168350747743257,0.08435485090494232,0.08801372387945439,0.03890767074636292,0.6708432643254998,0.6946079333078969,0.2929124956292378,0.4625886814190232,0.07759015852554829,0.45069023627718263,0.25829883530735787,0.06597617969338809,0.8930472218001764,0.2938827749863987,-86.17884092067683
0,-0.3212589370580095,-0.48856622075462575,0.33279821740445475,1,0.4156082609352576,0.10043599413098636,0.3920308736662689,0.36039950420929934,0.05015065294119092,0.2533667742085459,0.5307090510915395,0.2609384769514028,0.41717461760513264,0.2943458440461022,0.924225844390909,0.6267014771256593,0.7473526215487869,0.5538683091008386,0.948953199663019,0.6565652542035477,-37.58630487141507
2,1.4252463392966008,-2.3988221653716177,0.9127873337838928,4,0.9933941374263746,0.8051510840782435,0.17940123741194158,0.43672214761276884,0.12583072241996007,0.8376050338986867,0.6174083958674822,0.66889997303274,0.8435837314553273,0.11869386416928696,0.30276547786217367,0.29651841546492474,0.9941337117491548,0.18484504856173956,0.8089681733071911,0.1454673616446488,-60.07179051364405
1,-1.393556966972329,-0.8745405206894936,0.2468532710856716,2,0.22813288874391047,0.9887402233578267,0.4936101211756423,0.4171173743593719,0.18931474126162784,0.17568721846270685,0.6856112988875614,0.4476650432649931,0.13661907155312314,0.058914468848057844,0.07605227747029641,0.11822234528625786,0.9331921090671241,0.8682688890136318,0.8067074762680317,0.8517663494392776,-185.3238329657609
2,-0.590677952435978,1.344860476233612,0.32763107959685683,4,0.09767420497731816,0.23639263858546977,0.9544708292274682,0.9752883708170629,0.2258404779008134,0.9022107106587933,0.5335206579213462,0.7815727019612773,0.06598712323609446,0.4511110522409527,0.11257910266284987,0.7292459095754302,0.5930261244577144,0.9392437981107021,0.34989330707089494,0.8242324224360703,64.03947544465649
0,-0.5359145616661618,0.43077113494564145,-0.14989159173313932,4,0.9688640997540201,0.802081287089904,0.42235287029594604,0.5492701560723825,0.08456438389956245,0.6062205088254694,0.9281398149588371,0.7991927169695098,0.06787755340761681,0.40396255540927195,0.46652052843360703,0.19063503289215433,0.14856506761317267,0.011678779427990227,0.7636809215721235,0.10585866962653878,10.308091544476556
0,0.587259379399826,-0.5053583172644099,-0.8157915419939713,1,0.17490887430950752,0.904967641438408,0.7972557232618,0.8252802129512684,0.1473675794435323,0.08111871743445886,0.4372520872321022,0.4806677028951082,0.1296857291452842,0.023129170758304785,0.6345800504545921,0.718590104695467,0.7726291062742825,0.9317423768895653,0.831646222881166,0.6956379741802757,-120.76545363899274
1,-0.23260288408099675,0.8029366671164616,0.1509254169753576,2,0.010164942707367786,0.1284709739864357,0.8824342597317809,0.642564230490692,0.3253779891907721,0.851600457519315,0.8264450660069194,0.24639988865068407,0.5815378341300764,0.27939283275336746,0.16093481098603912,0.25924943936268363,0.5160045547238171,0.5769459450121113,0.7142910644516351,0.2756662623406462,59.49111241075827
1,0.6479677910098883,-1.1390081931169653,-1.214401382959259,3,0.6802701510460296,0.47215170038963217,0.6957238506267487,0.57962353437971,0.44427959552423835,0.35261196215114343,0.6910061911846657,0.4338242306063531,0.25025462630449213,0.1387293318472057,0.8326848313818945,0.7626215496302311,0.0336239676932053,0.5917971213286337,0.5725944878722954,0.6150066031357887,-150.06980165580168
2,0.38047197021500045,-0.21713526874487937,1.1735314984949534,2,0.6436440135944644,0.08042848567132332,0.8794946823888465,0.8646764987724772,0.4607608723788039,0.047199734397564086,0.2289466436568972,0.07624387590605541,0.9880102931356204,0.11888365389931232,0.20646110522265404,0.595436794842346,0.3439331153658365,0.7475873272546544,0.22573524824440117,0.690064990852999,44.76122552328843
1,0.27497256944050336,0.7284646065701588,-0.5300609543646709,3,0.9248248736726219,0.9495502315316093,0.3810603526369253,0.5789561220194847,0.26097229437089775,0.6709317192187615,0.03424175748621594,0.09173575329438133,0.25240121152915584,0.4721180690344635,0.06477797764284476,0.5234005521220568,0.19501638185011894,0.5399732399673249,0.2952683086027812,0.13315746563734765,28.363421086801914
1,-1.3264896477767878,0.30820413383639916,1.115489374094808,1,0.7594900965215511,0.5431221233334675,0.7317552607077787,0.8982546463121849,0.899835311194147,0.038279085687947245,0.7573527342345524,0.5673447245872627,0.5959153422390085,0.6413249698586111,0.8627852177700007,0.770649159078358,0.3092258416318454,0.74098541032917,0.11082325327087694,0.7699744903651573,-12.62577989969699
0,0.1841812647035463,-0.3416780975958806,0.024290914137780388,4,0.8784926238627397,0.10404288506613268,0.3804192910330064,0.5089958926113358,0.6149370668512598,0.6416095497439305,0.4693786873380156,0.011393616061935341,0.5108127509684112,0.3266117534024082,0.7915427990492612,0.5226247180985871,0.3621827946455064,0.1988664276334915,0.06172706134043393,0.5027008293196028,-5.163537483537508
0,-0.507517601657357,-1.051880102551674,2.497200391587007,4,0.704474258393494,0.6693431225098726,0.2571422941284398,0.5109275335632871,0.6919906954783331,0.7355622572055478,0.4998132899770642,0.9814300968377232,0.3466224290305199,0.46050423279024344,0.628734180799632,0.674899495265298,0.8962594988630291,0.6253388946138527,0.1943416407798122,0.6293772298796217,151.10306786510463
2,-0.16412902313209554,0.4248010428031259,0.9135054835995078,1,0.15972900663403822,0.9261460662518715,0.006446044271861129,0.7151778786320969,0.34916642669261666,0.5245425417196482,0.9393624030942928,0.6288845390604111,0.9488034124137831,0.337240379285773,0.824459595158342,0.27544588738591114,0.2676310901265776,0.8833154387600961,0.6437711544669911,0.09792706781193128,45.09555481847951
1,-0.23478894631429678,-0.49038237987212546,-0.375520371928011,3,0.25385504701743167,0.9698605901486855,0.7194545389187982,0.2619726871817525,0.1766345074815251,0.2016588374277345,0.0014487427533534936,0.24304594783802036,0.3963222930439704,0.2027595981445196,0.7436401530121752,0.22801868107688394,0.313202125352504,0.12342584630103337,0.8241518432555537,0.13731871042129418,-80.00004313470752
1,-0.3571875256030163,-0.521376385408038,-0.2301140634512672,2,0.19637414464593173,0.10549713572052588,0.4577316447519292,0.5851946045733025,0.3731111873970083,0.9960227900393441,0.8850606075980321,0.8995518740197564,0.41782271850932295,0.7589288028410629,0.23097696338566664,0.3276767672687422,0.19984306561700493,0.13190630483757726,0.8397267913821558,0.834677760552181,-132.44335760827357
1,1.8629130897734716,-0.642873594919632,0.8350583653611483,4,0.1869371996955873,0.5986810507753714,0.665337623272522,0.5561932146364374,0.3747339348867662,0.5812805016543806,0.5844078643451872,0.36260128947747616,0.11358412038459931,0.22663473038218318,0.3731694830811698,0.4430758861172279,0.15413684391136928,0.2533590840981944,0.6626166398945482,0.33064248400743357,211.42871661419207
0,-0.9196506900626618,2.6429357210147417,0.540123026400494,4,0.12105987960108544,0.18631861527023796,0.19887603302700108,0.6971706155250803,0.7327919891650326,0.9650122525222972,0.48131042661492907,0.4076966874003195,0.07996445024755838,0.6055066453845995,0.3527671787771378,0.34206587830189317,0.5809849184802507,0.18912500080214223,0.734508512229231,0.6837117826844793,225.65943177113027
1,-0.9960108890883996,-1.1958615103244818,2.505980285318673,3,0.09469723108128403,0.536201862661894,0.3579406604595792,0.6572871322140895,0.5109925579534617,0.3324111574441265,0.9860080995965365,0.8024082786611767,0.34529300470053303,0.20831093940131062,0.16783234681129433,0.37823411561802145,0.5845881994050337,0.29695935698523734,0.3826207021270288,0.1424045917811807,10.664340413920822
1,-0.27584606256114336,1.2289555856506973,1.3097059056826534,4,0.9044397579361083,0.9709567234917367,0.23308986357934636,0.6866422074019397,0.1683112863323526,0.7728882611745316,0.39801184990301797,0.2978390969987149,0.4623410101956753,0.47460818417001494,0.8741876117735569,0.5057193790987253,0.3688731162497978,0.9648455841499225,0.3364324473365137,0.22786568446790656,193.8121779556407
2,1.9156788821223303,-1.660404840782051,-0.4929852568511962,1,0.32874465112003104,0.012948203415926063,0.716480335925143,0.18238305927396536,0.040104300906910195,0.2742351567258716,0.4458935963082954,0.10946047999009068,0.2972210922045777,0.39964679574407913,0.8260412052117797,0.3150519918679895,0.13240234249040628,0.9197695646149225,0.581911809835923,0.7501378031324937,-70.94489229217592
2,-1.3362268659192313,0.3564358186661671,-1.2530646968930834,4,0.7331266083605984,0.7634757066734528,0.39440376589225756,0.20317643304905553,0.379362218626888,0.5669027634145973,0.6461946889877946,0.2000982618656988,0.48910351927218765,0.1322021191037781,0.007850275593986433,0.3525571379425263,0.6497967181071946,0.1859339334520297,0.25012218660913765,0.9897388488750712,-84.60908231452744
1,-0.7214312955717558,-0.44876701310549916,-1.7441877565539552,2,0.20151771332321833,0.1696102091942121,0.3092391783619902,0.192986624374346,0.021340676209615994,0.6959902920221939,0.7184749268342624,0.5710102320697331,0.20912670164945912,0.163874225843051,0.9729524603512087,0.9803256700210035,0.2386824593217426,0.3112410761451576,0.08170633041817432,0.3776966284234422,-251.51524288674656
2,-0.8188992001165687,-0.33263926484744866,-0.5863879554769582,1,0.3880061107341174,0.6057481432183434,0.8351965693391353,0.3421208161026007,0.718419801664485,0.8606941385612324,0.686908777649214,0.34940859163118465,0.5225701452077347,0.44663257221003083,0.3080981044728096,0.8048354904084744,0.23329344554897258,0.6548555129400819,0.2712672730203439,0.6458321537519807,-69.92855336746342
2,-0.03411016055943263,0.17992234187502695,-0.15734925495319874,3,0.9971796086584169,0.6778484903455755,0.1181762791896045,0.6307702686503427,0.18216836724057828,0.18999295295643992,0.9287026272381252,0.18321020933953847,0.25047683201430937,0.7957607792855942,0.24228583748840582,0.6826389990631049,0.020714745140996582,0.8904073081357361,0.9163653698466682,0.6967739624764184,19.186229471222433
2,0.08616922327309526,1.1407220974865246,0.38898373368105477,4,0.16761351634372645,0.2724377953961937,0.7531156364301449,0.6361839480944177,0.27482806536691995,0.49368262242681316,0.4249237212009721,0.6729588554849332,0.437867182064258,0.40433187995003317,0.14107981674938552,0.011918438644439533,0.6218003448359491,0.9617076851905668,0.766319928071917,0.9932770998773707,123.59702032889754
1,-2.1721227104650143,0.19038723727463625,-1.4052275440762696,4,0.7874516086137088,0.34031719363416735,0.385992846811111,0.33182994707074787,0.557309515827544,0.15951678890258458,0.9227651994344016,0.7054322456534801,0.6766022361752314,0.7165790924444579,0.7796320388393634,0.37088084236926644,0.6051319251103231,0.09380741133322168,0.7675598858490505,0.8245791051524136,-315.32266226782934
0,0.3976915007371127,-0.07825159458963345,2.249686847919833,2,0.21340532375808974,0.487882466546409,0.4380705510818895,0.10065498854868105,0.8041324971951843,0.03247331746263715,0.4373634365242872,0.07854561885237898,0.5679173823948751,0.13238121103393197,0.04493626238296122,0.36465006659199795,0.1985452929363828,0.28718576609544355,0.6531722563082527,0.6435208289861833,88.59613968095339
1,0.5406022320910384,-1.31889682743322,0.8454264291238803,4,0.8791925593393883,0.33428144199835674,0.352901674395555,0.05371285999576347,0.5718163557906134,0.30264836183606914,0.9192728902208236,0.9601511358240576,0.5269643399708543,0.5972161486352346,0.12709519378617695,0.8606146379757097,0.24509037402105038,0.15214448876859832,0.014047587098824033,0.17991169208603497,0.788001783047303
1,-0.2477975061075331,1.0839519781997107,-0.013095411345173575,3,0.9211266997778937,0.7871638384773604,0.1367742631401706,0.18185547671297275,0.2704503437115533,0.7171038603245753,0.23298713088870937,0.8775543552133256,0.0036607939800745726,0.8346335091547169,0.6560568596729618,0.8678505475824473,0.5342789050576605,0.8525452905757278,0.907515067195697,0.4599795769601438,67.78873027064427
0,-0.43847445803460605,-0.37016416451370254,-0.9592553926405882,1,0.4317849276251621,0.8408337114574096,0.9148878174159052,0.593626579231305,0.9741317509963757,0.6892350074995544,0.33609754620628896,0.09283908728388712,0.9815227362078182,0.2982066294965018,0.527391195066169,0.768330261602369,0.17976165825382018,0.26248464627705104,0.4301940464494892,0.035411495588452024,-136.0027379652483
1,0.8860899202069914,0.3189718257204604,0.2648676257857707,1,0.39623448177157095,0.10680070531149466,0.24611153233157934,0.6285521595402837,0.7335536011508629,0.1603305470692804,0.5249878961578512,0.4225941718131855,0.49187884809610505,0.9717662402593295,0.9962862130871186,0.493996836554208,0.43370546971622514,0.4931420100311378,0.520273715539614,0.0214981582932825,112.81826788607496
1,0.9760894339125433,-0.9532690405152393,-0.14955854722658274,2,0.26409004715422,0.7100322858843633,0.4220297840932823,0.5108198694640677,0.39815857294706625,0.5992932459073222,0.644365574836146,0.020044958460738616,0.23679684894065167,0.02446917244954183,0.8403773434059972,0.14788836872017674,0.4717784788100319,0.6728022383739773,0.5283027791494744,0.0001400518803260642,-49.62388128229314
2,0.8308785343568844,-0.2964085712030862,0.5853600987059865,4,0.23802204523083892,0.4522429911839899,0.2489035007451983,0.5718899876938319,0.6769218991782688,0.38685551904477233,0.6203135961735058,0.9762741496539009,0.3170420429025653,0.19449752990251656,0.4161458440262601,0.4956295822105864,0.028347585875943326,0.23064098729973082,0.5613267370390296,0.1939333462648255,34.22302332799551
2,1.2722446257556403,-1.4018531271543777,-0.6932255980090163,1,0.49945050652734857,0.40813047133510694,0.912545334772883,0.3676025426046833,0.7127664384360677,0.36756709615010263,0.9671128237833123,0.03278809642684166,0.868688392787734,0.5907837565074615,0.6753527895939724,0.8488700150162464,0.8330890535997237,0.7057725043404651,0.3587000250750151,0.7088504138801566,-104.63508185450803
2,-1.610499258510963,0.4999397639700475,-0.8345152073854781,1,0.3546777492789197,0.5200238154001993,0.09635272278929963,0.6710590948461326,0.3253299110528839,0.025859696527265275,0.7094275275350946,0.4571912226216005,0.740748530358092,0.5060199992367758,0.6503757334460584,0.6553634742417151,0.19399496315137332,0.2865018325647658,0.43571856104285756,0.7069993725321785,-65.27091442780608
2,0.6966166609277529,0.26461151276943007,1.5343554608822227,4,0.883425456709705,0.8662843751715051,0.3497366215477008,0.7408163654818445,0.10911489324691781,0.26762707177685074,0.8155309346846213,0.6324054614806754,0.7676989128679369,0.9049193280087052,0.38619406828413305,0.29025642746521063,0.42208360309583237,0.1762003375284642,0.85516562773519,0.73533526794226,103.09657803282694
1,-2.023363939007854,0.26797257647863143,-0.0022064454096617217,4,0.3563427347391144,0.8738013101278015,0.5345634606461211,0.9325646955828171,0.2570637419820546,0.0003778357708384972,0.733429885447805,0.1534041730500071,0.6006768454714276,0.8120780542006604,0.40101653803711157,0.46300913880879746,0.01107602435804489,0.3735344410770648,0.7239219927686491,0.040001433703999,-30.929881847876267
1,-0.2828635516348445,-0.2663268843187201,1.0689716222012626,3,0.05598143911132769,0.04180088963520168,0.20217555945057897,0.03850906615350769,0.7356234122687263,0.16015397601982373,0.8329955650051333,0.7826587736666701,0.19532411538417793,0.3108958768710077,0.1045518575438007,0.43960474474475286,0.9069055840628748,0.7835869479639543,0.335522517476628,0.966932325992579,3.42064692965031
1,-1.8194488422044683,0.2533139057227929,-1.4052576600099997,2,0.42370128870567614,0.5385158978302585,0.054132851933989534,0.030686098557100028,0.6221270770354062,0.0015426148625826697,0.18207752518297837,0.24920530640470961,0.48652701936553744,0.9232886089630162,0.44105794946191246,0.7328628189779963,0.5375519009834376,0.742812393299305,0.6916710832252403,0.36546840571143246,-249.11789527744156
1,1.1653354411392074,0.19664529496690467,-0.6325901423895697,1,0.1494985314290299,0.5118788288021856,0.7294903541218801,0.7137802435227386,0.7155429755530696,0.7678651254055477,0.9788901363410131,0.2873710263257153,0.8261972034053409,0.9462274143908529,0.5186177032077044,0.4293951464641922,0.10297643140401547,0.22394032798743502,0.16352197642832367,0.41298657209315137,33.34077408034144
2,-0.7894150106843699,-1.8356857252517118,0.35261273753819017,3,0.45489035346577167,0.12070533838943187,0.2970374351689512,0.7874215998694782,0.511507507989945,0.9700606953599795,0.2049385603418139,0.49741566196814946,0.6700695823639726,0.2718214147170974,0.9473100958912503,0.7285233163726949,0.8852682336408725,0.4619600336317957,0.9606873244397508,0.9459472524419742,-158.9409480458568
1,1.5936855595216861,-0.9129454192771608,-0.10539007040558325,3,0.16897605441274532,0.024042780077774828,0.38054308608640586,0.6074870925792643,0.6653693433324002,0.8583506137635087,0.3473806034506889,0.7285187424946397,0.2601229232493095,0.658327856743647,0.2163110795051909,0.7362667116113913,0.5918869447611812,0.1678913338016752,0.7365879480902503,0.5884639144526507,0.2910736347914451
0,-0.7239287040586021,-1.1196282336804544,-0.7967753063063009,2,0.2270839709579695,0.26355294557678577,0.015382961158205033,0.6828081880079179,0.8615851111185967,0.808729389480594,0.6265790288109438,0.5190750520052226,0.9907230165784423,0.9677318079953281,0.9101832390825829,0.6275641804386489,0.980798421271851,0.5008272834485729,0.7064186736195617,0.2295691940993625,-224.05214731520488
0,0.7471883342046318,-1.188944955203736,0.7732529774025997,2,0.44919773821837206,0.7498628400980759,0.02237481953300291,0.7814715956653138,0.8510071836237185,0.17246657046956304,0.29746727100029424,0.5682795325543918,0.2881368197216613,0.28981979839197825,0.5136080356849251,0.9964109951926466,0.5730320489470275,0.9167676706231688,0.7167703934422804,0.8832847180737609,35.061972951710736
1,0.722280123634716,-1.9987639441733347,0.21302572639485617,4,0.9380934018102521,0.0030916223573048685,0.4992290356795731,0.04379484977782944,0.2141952687530141,0.13075404690785375,0.13122081456722534,0.09494859937383326,0.343745963326585,0.9697507228628381,0.04286948470214358,0.82150887217532,0.988762897478629,0.7794869704978351,0.47479382673864745,0.8929161843331975,-105.44112897807813
0,-1.5844735631509355,0.8444543066045863,-1.2128678162090247,3,0.5124516587590872,0.7216945036435396,0.874006020602745,0.44859160627056627,0.5860147951244381,0.6838707721457781,0.5690712276467601,0.8319474193816075,0.5236937128915322,0.49021333143295254,0.14238875205998291,0.7278871052167736,0.2592624956733426,0.21726915475982211,0.7479607932149057,0.907984444529251,-120.57989712148583
